0.0	-0.8811959706401065 0.8688175951578929 -0.8869783843587464 0.8836995969880503 -0.9918173145186667 -0.9380245626806666 0.8686342349674518 -0.9042970410369137 0.9098409840512112 -0.9945624788668086 -0.9589238548026267 0.9363942889837735 -0.9375781899841239 0.7850216846620046 -0.9959890293119902 -0.9405747060542624 0.9497421741436203 -0.7585442008103744 0.8813294016378594 -0.9983543627257966 -0.4415853349229315 0.834161628948602 -0.4941076640991856 0.6096477144582333 -0.9970127005791498 -0.4177356759321793 0.20970834426173535
0.0	-0.9954645067344818 0.9908171744512131 -0.9908953196037773 0.9897835318331649 -0.9999010955718275 -0.9836583948984705 0.9905274174767029 -0.9837952313399352 0.9836116453041461 -0.9997745268302848 -0.9252369169518734 0.9009712495914581 -0.8994420537939545 0.7828469832618221 -0.9936604060630079 -0.8192001281593739 0.8510081596386507 -0.5882248977305478 0.7404284699490404 -0.9829367972275058 -0.45071806712751805 0.8318524219404533 -0.5222876871449789 0.5751972816805597 -0.9977494512568179 -0.4177356759321793 -0.4208545150586718
0.0	-0.98977425862024 0.985514494437413 -0.981970293925773 0.9801706853821603 -0.9997607721084669 -0.9525862643223809 0.9413621623368005 -0.9484293427329203 0.9436741687930312 -0.9983058106678111 -0.7700574876297799 0.8469418498068224 -0.7062591691046427 0.6055661317178631 -0.9591153275145579 -0.8247997431952844 0.794290549693291 -0.7736196191841516 0.5865051130319132 -0.9691474508040931 -0.18237072552624356 0.8392180278101493 -0.32928098561531893 0.7522459624798579 -0.9777313478851827 0.05013957011224024 0.18504369786607366
1.0	-0.9763485172586126 0.9649124693711453 -0.9669306800863777 0.9662197915505615 -0.9990576984707524 -0.9639021226884812 0.9472320322369339 -0.9607739983216419 0.956968189719217 -0.9986410696116516 -0.8816020728657543 0.9268054543657522 -0.8967505439540076 0.7993377592771382 -0.9932962121360401 -0.8206463694550749 0.8659784627255178 -0.6065116713088395 0.7732889299780452 -0.9848249341212609 -0.25867741802887045 0.703513520496134 -0.3938804135609665 0.5149499278266794 -0.9693636003539298 0.45894126221658826 0.2762461438986439
0.0	-0.9675961897546489 0.9573981839631893 -0.957876115147423 0.95794554141443 -0.9989821481392586 -0.9729845697798689 0.9391583683695874 -0.9466507861722855 0.9604193856829097 -0.9986132281143175 -0.8951794274684362 0.8949423261403844 -0.9471697782035438 0.7727845044475223 -0.9935483979746762 -0.8250574698149469 0.9544766057275451 -0.6149112496621147 0.8699965484999017 -0.9936592491662122 -0.5045599430425916 0.8392026189426138 -0.5540901971427523 0.5932845055137463 -0.9990304765023346 -0.8997208597755195 0.23606728650382935
1.0	-0.9871468508018637 0.9891293276452158 -0.9950460583994062 0.9963326215101027 -0.9999249134867279 -0.9779231450339692 0.9798937376896304 -0.9867768627774456 0.9897312436858889 -0.9997516277830125 -0.8418975294909209 0.9205068757639734 -0.9197746820878921 0.8043865646597308 -0.993759407419065 -0.8930645094993561 0.8353291992055325 -0.7096689806339358 0.8022666435016887 -0.9901258097389543 -0.3322952339816887 0.6700474237536458 -0.3491459340347869 0.5563127368919749 -0.9659974952249207 0.6281575163633895 0.697205873550649
0.0	-0.972815661611145 0.9634139717345351 -0.960950868640196 0.9602217413634597 -0.9990824069251718 -0.9800625335607337 0.9660855333630303 -0.9668096013009917 0.962073744421603 -0.9991551471559381 -0.9003155818272071 0.96272695544881 -0.9307987798633454 0.8263874508875322 -0.9963283781274341 -0.687888976456333 0.880816360125608 -0.5526229124277247 0.7689871990119101 -0.9810080001380479 -0.30696602291935093 0.6198184624228336 -0.49701638100346934 0.3334291997360921 -0.9668577170764168 0.4177356759321793 0.7624948869609696
1.0	-0.981431047130408 0.9691613527557255 -0.9696723960507553 0.9661544766261927 -0.9993750406661406 -0.9609423623701318 0.9542994105628246 -0.9629450851288642 0.9571290145604916 -0.9987518178740012 -0.9350066592519926 0.9329439503013877 -0.9549728970948547 0.8396758182002149 -0.9969846896310528 -0.7043058299099394 0.8595454435691967 -0.4865834026180538 0.7918746581894869 -0.9778061889521762 -0.11543667234880028 0.726766869969049 -0.5237248215609628 0.33987875832961123 -0.9494218268680378 -0.8896115959128383 0.23587933221390767
1.0	-0.9814796487579808 0.9657083541652713 -0.9770956126636786 0.9720117344056358 -0.9994989733967831 -0.9554392022311563 0.9456237064434156 -0.9627384333053162 0.9597526774008682 -0.9988200051519073 -0.8669779930445565 0.9411459868775558 -0.9250055766474731 0.8347800160793664 -0.9946818741418988 -0.7568632864634826 0.8661398277334287 -0.5275860353696025 0.7496988504220172 -0.9799470062643716 -0.0917510879767246 0.6847690265247106 -0.47031354181587093 0.32654706572744896 -0.9394460012352646 -0.42318404122382736 -0.08113069727295741
0.0	-0.9769332476895997 0.9814978502144869 -0.9806156910011863 0.9792854268042952 -0.9996853490840089 -0.9896330899175004 0.982514326560046 -0.9808216343706949 0.9786307912419943 -0.9996432431810031 -0.7442756727476901 0.8639013418274668 -0.8841994694661465 0.8092826003380673 -0.9877864507974755 -0.901755451348079 0.9375376676278029 -0.6834491359278823 0.8363131100176429 -0.995329688563954 -0.40518926956380374 0.8033219695572931 -0.5094820549316232 0.5031429640121918 -0.9888303688428949 -0.31745653570769894 -0.973641057757906
0.0	-0.9115088566112981 0.89594576501332 -0.9281784122515956 0.9233871337120803 -0.9957899167003739 -0.8924283870102714 0.9036818040014711 -0.9242816968858685 0.941944587419381 -0.995688079047901 -0.9250517313275946 0.9457605532425899 -0.9400331609870161 0.8140522791822238 -0.996303670495618 -0.9657933339624641 0.932129105338245 -0.8288137305039461 0.8639626511777438 -0.9986565043622364 -0.5319835456647313 0.8373195718982234 -0.5664046892030421 0.5773840068350022 -0.9989700817903167 0.4177356759321793 0.7624948869609696
0.0	-0.9918012307922643 0.9934754582778995 -0.9935988934405985 0.9935370598023872 -0.9999289110011239 -0.9855841186421461 0.9707506289023631 -0.9881925335964915 0.9874501703176259 -0.9997515817724422 -0.9262714979128 0.8629453333322472 -0.9427692579654035 0.7977227860503358 -0.994293222125532 -0.9045344116400014 0.9359688653455811 -0.6978690514088588 0.8396234618713128 -0.9953381716966062 -0.49944619672238033 0.7190049077356722 -0.5355081431238666 0.47120553912543595 -0.9921262542464863 -0.5369068270229791 0.7888538292030636
0.0	-0.9781796602458173 0.9678522188685907 -0.9725199948446759 0.9657439597301645 -0.9993831172869352 -0.9662810105511719 0.9555068867613947 -0.9489278597090781 0.9461542461047057 -0.9984397934992254 -0.6974839949453675 0.793887878065717 -0.7537863784130646 0.5937783119031199 -0.9525592472920558 -0.7607564854132562 0.7853055084078673 -0.4851599120202127 0.5922083378146561 -0.9642583200310924 0.21138842367950073 0.6482113744719986 -0.31173773046033226 0.367568388221438 -0.9075465958090442 -0.4177356759321793 -0.4208545150586718
0.0	-0.9677111681719315 0.9547074765364627 -0.9721147523962859 0.9707360616533862 -0.9993186229176654 -0.9357394431976986 0.9418858227534876 -0.9753643541781258 0.9736284304187512 -0.9989155860243154 -0.9531230719700248 0.9406935125111937 -0.9637995254387812 0.8300609839047768 -0.9979120174664347 -0.9160100197815321 0.9624197247560471 -0.7601047157363794 0.8858488978982513 -0.9983180182396378 -0.5505867274828853 0.8217045456293142 -0.575672113815746 0.5796997138702404 -0.9983905929855391 -0.8997208597755195 -0.4472134573007658
0.0	-0.9773547515904262 0.9711939091857482 -0.9691413473723546 0.9673482737474168 -0.9993542575156923 -0.9642759078816806 0.9422600884482417 -0.9372175303688715 0.9311071417750074 -0.997713474009291 -0.7549689643141355 0.7358485682422671 -0.7289646289269052 0.5369421145503572 -0.9451969964410615 -0.5800719610190543 0.5044981523631564 -0.06899092486290748 0.34861968057040515 -0.8582475887668793 -0.1481593640498131 0.6604948373659001 -0.5389512790507396 0.24756637149544702 -0.9341908103929297 -0.4177356759321793 -0.4208545150586718
0.0	-0.872947067318733 0.8376472156578691 -0.8212060380003472 0.8072934558073455 -0.9850199936975856 -0.8990434983838183 0.8413763393114415 -0.9043731044493579 0.8187867392328061 -0.9890810563851553 -0.8940977921281844 0.807290653366411 -0.8511176538445385 0.6666934042466643 -0.979569239127338 -0.8986532820280442 0.9279215070145674 -0.694418455186641 0.834753203405799 -0.9947542209408368 -0.40676080426590977 0.8389934589454704 -0.4508921229500351 0.7014814281937567 -0.9946443233387563 -0.8997208597755195 -0.4472134573007658
1.0	-0.9762510650943108 0.9577117582458494 -0.9667416214193821 0.962882422305191 -0.9988933219631762 -0.9449962084362322 0.9357114881056816 -0.9654325706411907 0.9610998124251171 -0.9985013908190551 -0.733911366295954 0.8828016408854669 -0.8525597377947506 0.7512477530632187 -0.9784122467898717 -0.8064745386149561 0.8901264898703398 -0.5254081235206797 0.7715660386232337 -0.9841363931314749 -0.3110908023970601 0.7337176352907258 -0.43786626852702404 0.5022991704315822 -0.9825708384370919 -0.8997208597755195 -0.2893136129197885
0.0	-0.9889157451174712 0.9792266690232576 -0.9779401423538668 0.9763982116237033 -0.9996411154566304 -0.9513699237060386 0.9430891376673838 -0.9457508035920291 0.9501228292154638 -0.9982096033454312 -0.7579135027945223 0.812015761945148 -0.8508202725502311 0.6852137182471123 -0.9759373556535164 -0.623435690273191 0.8844536430430199 -0.21381065358213758 0.7812401700329565 -0.9606356686353745 -0.23953314349569188 0.7488050358704776 -0.37408912464402755 0.5283328950461923 -0.9761816197837678 -0.5369068270229791 -1.0
1.0	-0.9913806755020942 0.9902555288579509 -0.9898438939953415 0.9888933626557874 -0.9998748225900752 -0.9871161539894019 0.9789220384455364 -0.9824073929814454 0.9782149032057545 -0.9996895924032067 -0.9278376655156837 0.9277497497241662 -0.9435309303072149 0.8017024725772495 -0.9962158312681954 -0.8288859992885488 0.9535885949172183 -0.6202192200777614 0.8551532795327188 -0.9930630541086738 -0.43576202609507686 0.8160690069940502 -0.4696461247810274 0.5963457562910355 -0.9953605785126073 -0.5711400240462252 -0.883371283542013
0.0	-0.9971790486839669 0.9960721999080309 -0.9956651364507284 0.9966859454582857 -0.9999688155778722 -0.9922466796568095 0.9918497638696078 -0.992770303315664 0.9949195871056697 -0.9999172929299559 -0.8670841581356585 0.9312659036372 -0.9385618012161512 0.8099721771636215 -0.9949385193184347 -0.8635144099872971 0.9435979632804119 -0.718434890965108 0.8641641167212724 -0.9961360079328777 -0.5057169304624585 0.7667150809129286 -0.5707298307737059 0.5163452832882827 -0.9959064353780607 -0.8997208597755195 -0.4472134573007658
0.0	-0.9934736461718966 0.9932455479739946 -0.9930598333659617 0.992750437572198 -0.9999222114146509 -0.9887099138925699 0.9791867459077224 -0.9800228839856534 0.9799715189812124 -0.9997035565279531 -0.9211090246212869 0.9434970137139989 -0.9408740905266102 0.8080732243325526 -0.9969169238683577 -0.9548903612055589 0.9692408940517434 -0.7755320287465035 0.8865783422133291 -0.9986853041216988 -0.42687231548121907 0.7567166818168396 -0.5041902914337986 0.5654737356469928 -0.9836132693705185 0.05013957011224024 -0.3961898686630102
0.0	-0.9930281266871201 0.9932494893670438 -0.9929989553391263 0.9928586057340201 -0.9999269386443234 -0.9942892305920786 0.9946186347320398 -0.9919718428313442 0.9922967179393676 -0.9999205590855168 -0.9787136404436662 0.9853720574863787 -0.9770954419950841 0.8488224323039109 -0.9994216324760286 -0.9590023644525079 0.9345592450674765 -0.7884639515541614 0.8464213254097726 -0.9978241903415657 -0.4497520100806931 0.6903321379936402 -0.4284820431927675 0.6086445402410747 -0.9750076011213333 0.6371859672474594 0.7888538292030636
0.0	-0.9510325659844311 0.9292993089829737 -0.965574877863133 0.9656117569525604 -0.9987927002752457 -0.9403305296120361 0.9564921461575704 -0.9534802759048238 0.9709556285212881 -0.9986490244141302 -0.9535135310107896 0.9031461558835614 -0.9372379325258576 0.756635038813013 -0.9945315667244725 -0.8874139945643688 0.9650480766023952 -0.6492489441008108 0.8571814992541147 -0.99574611409585 -0.5116928346310439 0.8629068414694179 -0.5360423232729036 0.6232593299332434 -0.9995259035453814 0.5180148161566598 0.20970834426173535
0.0	-0.3467200798252268 0.16626570342274571 -0.12315492171941889 0.09177764374324071 -0.5892967371866922 -0.477639709304433 0.24352933033508917 -0.336275251259082 0.04698108768583742 -0.669669371135641 -0.15069991207258826 0.3091922510513383 -0.09738905783876806 0.18139886347536982 -0.5979632539348199 -0.7468404159663495 0.9423852394626073 -0.41567479322617673 0.8815919787744935 -0.9861974577853602 -0.5667292328052117 0.8320759195049561 -0.5497514393699687 0.578896841943835 -0.9993105518771828 1.0 -0.4472134573007658
1.0	-0.9759068307894758 0.9733022508532723 -0.9693372164180311 0.9699519850649971 -0.9993670340978367 -0.9737981421394263 0.9692760479266351 -0.9691737901289328 0.9749928113472279 -0.9993102253090357 -0.8846051553707488 0.9301256816345396 -0.9282660680037492 0.805009298393524 -0.995163311131256 -0.8345964053530175 0.8698605031730846 -0.6693758987439622 0.816391113353859 -0.9900059182412106 -0.31003057826486036 0.5869880638423395 -0.40501924689921986 0.44203018848613107 -0.9597156619853352 -0.8997208597755195 0.18391558234141536
0.0	-0.9950694159448843 0.9926539789450344 -0.993892514243989 0.9932063078239441 -0.9999410766293724 -0.9895244334407095 0.987526895865837 -0.9852921706654931 0.9864040558066374 -0.9998136399785891 -0.9312267218040828 0.9117770267834606 -0.9320563546256323 0.80893108266007 -0.9958516705510931 -0.8995139618356264 0.9583359135269183 -0.7337800911228839 0.8880550602972115 -0.9974721752624781 -0.4077874516458647 0.7741630632734517 -0.5517703286865514 0.4792190102605798 -0.9914489609742679 0.5180148161566598 -0.4208545150586718
1.0	-0.9868682539800666 0.9783897693435353 -0.9882406301767006 0.9864729038320468 -0.9998074041453928 -0.9803169994605219 0.9624568437447829 -0.9804640433662787 0.979964958075122 -0.999581550922414 -0.893769531519108 0.7974636237020116 -0.9312718652409041 0.7677226528622954 -0.9873055376185859 -0.8543943926331643 0.9529183857708421 -0.706784366251884 0.8782594273366293 -0.9959995184254615 -0.4949122596724084 0.7160735729128416 -0.5370364113199646 0.5136380382676442 -0.9915301940315387 -0.6976279594489803 0.24129470494744631
0.0	-0.8901554455134698 0.8919219845777662 -0.8906620184219862 0.8858271229904251 -0.9936975896369249 -0.9201419840062185 0.9230765265374932 -0.9035309115884935 0.9241586528918435 -0.9946302157667918 -0.9361164447985952 0.8941940614746218 -0.9196108068474205 0.7734266476030469 -0.9934734909658314 -0.9510028876643088 0.9729572223789316 -0.8189712050309943 0.8946278035023842 -0.9995005334963726 -0.564283316503025 0.8060030394652662 -0.576323437247553 0.5445626981292253 -0.9981943482734734 -0.5369068270229791 0.7888538292030636
0.0	-0.9791120827068093 0.9769851928748765 -0.9711135157644708 0.9736344143949225 -0.999493857234909 -0.9719002666997585 0.9659698483505668 -0.9573423731120029 0.9600393653729034 -0.9990051410160405 -0.9207533700613827 0.9574954258538517 -0.9423045871810126 0.8388213444046246 -0.997374960572246 -0.8966631042504374 0.9189987100143135 -0.7140058543784222 0.8525120661431869 -0.9955720993796627 -0.12252840791113984 0.8149499347137905 -0.4286602075309355 0.5086349427486927 -0.9622748913106118 0.4177356759321793 0.7624948869609696
1.0	-0.9362523445017208 0.9384824853354792 -0.9488794099761684 0.9464213414226585 -0.997555705634753 -0.8323621343303129 0.7808952677406213 -0.8697998513116677 0.8547369834883203 -0.9827598148791459 0.2972956027189837 -0.36601000630234626 -0.18420186616840128 0.11358677049009702 -0.34262371326971375 -0.6119712656441147 0.6282669461878716 0.07447484579616437 0.40724314676586815 -0.8682156740393623 0.3537139590481324 -1.0 0.177999443729296 -1.0 1.0 -0.8997208597755195 -0.4472134573007658
0.0	-0.9916431776472214 0.9880131282470057 -0.984813585685001 0.9856954694035136 -0.9998272387809692 -0.9873552622201389 0.9857579042374316 -0.9790113990507848 0.98262952098557 -0.9996977669321657 -0.9895772215837488 0.9622102964769446 -0.9815935799429122 0.8339618969426563 -0.9991381475048235 -0.9492734204624632 0.9773428059991238 -0.7829093053087868 0.9024871470761031 -0.9992947612803444 -0.3988645385760635 0.8061929761169735 -0.513985284800321 0.5468382744435236 -0.9941715535187561 -0.5369068270229791 -1.0
1.0	-0.9863981600981028 0.977861943432043 -0.9880425985026314 0.9862129348591344 -0.9998014934524802 -0.980571843965702 0.9632383856081317 -0.9805215852582009 0.9800099168687457 -0.9995865509231013 -0.8974784849991226 0.8019041397432147 -0.9331133269849373 0.7696770081154769 -0.9877781924305258 -0.8555833993038078 0.9530165910543309 -0.7061034096895071 0.8793959069120514 -0.9960526474180892 -0.4913553258193324 0.7189018176237063 -0.5368163315387338 0.5128402103377894 -0.991542788551605 -0.7075665611803151 0.20743498794451454
1.0	-0.9751191494037614 0.9724515500110456 -0.9802404671503617 0.9797204173482257 -0.9995260318688977 -0.9386248016212924 0.9222228944463142 -0.9583113000266363 0.9560305713210662 -0.9980079192532386 -0.8200564406645806 0.9207989984577387 -0.925659221315224 0.829781638359735 -0.9925000125561485 -0.7295575985076266 0.8523769635440532 -0.6477647303670282 0.8051801351158419 -0.9853464135075394 -0.33021111812687876 0.7314159531763005 -0.47411344287231905 0.48946354220408783 -0.9808980856041589 0.6741082756200334 -0.42939099837866745
1.0	-0.9818996928857829 0.9790215349411993 -0.9806315011662532 0.9785646121733045 -0.9996557978909821 -0.9756384002835241 0.9543773265331488 -0.9642184938722576 0.9625985890199618 -0.9990784776917373 -0.7795738894227378 0.7281897374064128 -0.7911098934211209 0.6710234140524916 -0.9665022748679605 -0.7951930319838281 0.8790287392982545 -0.4916392493684473 0.684553979868864 -0.9771284622438398 -0.26104303809171037 0.6999004090738201 -0.46793416904838336 0.41696788501649196 -0.9722853671659506 -0.02660856909276965 0.1339577081445713
0.0	-0.9914626021224613 0.9892938463752519 -0.9899582622042743 0.989974231334457 -0.9998934121754322 -0.9962538991436192 0.9895253214021347 -0.9898328089338715 0.9848461812208062 -0.9998442705189724 -0.9409692950208687 0.9582664333042463 -0.9757411472120088 0.8379196583668105 -0.9985742043612779 -0.936147488243182 0.9675401769088101 -0.7927553790131151 0.8906636201646607 -0.9990672751940317 -0.4825969784464208 0.7924487402445288 -0.4947928061885609 0.626959545737308 -0.9965277596557883 0.05013957011224024 0.18504369786607366
1.0	-0.9820633097652517 0.988831751075409 -0.9914481608595017 0.9928421209992584 -0.9998816501407591 -0.979370548558836 0.9787546248394361 -0.9843425187170571 0.9869957258750353 -0.999711399138116 -0.863589503405 0.7452334930424871 -0.9121067542434379 0.7109549779099655 -0.9838013177577589 -0.7505646148835277 0.9340294287255604 -0.6103036343877252 0.828575589469638 -0.9878250975228323 -0.5224687794345007 0.7426867606855689 -0.5806248724054802 0.4243904814308628 -0.9915847670417705 0.6506818972808093 -0.1662721069450359
